n,t,x,y,p
zombie875,79.5,24.08,-8.08,1000
zombie875,80.0,24.28,-8.28,1000
zombie875,80.5,24.58,-8.58,1000
zombie875,81.0,24.97,-8.97,1000
zombie875,72.75,22.0,-6.0,1000
zombie875,81.5,25.46,-9.46,1000
zombie875,82.0,25.66,-9.66,1000
zombie875,82.5,25.76,-9.76,1000
zombie875,83.0,26.06,-10.06,1000
zombie875,74.54,23.0,-7.0,1000
zombie875,83.5,28.02,-7.0,1000
zombie875,84.0,28.16,-7.0,1000
zombie875,84.5,28.44,-7.0,1000
zombie875,76.57,24.0,-7.0,1000
zombie875,85.0,28.72,-7.0,1000
zombie875,85.5,24.5,-7.0,1000
zombie876,64.96,14.0,-8.0,1000
zombie876,65.0,14.06,-8.0,1000
zombie876,65.5,14.2,-8.0,1000
zombie876,66.0,14.76,-8.0,1000
zombie876,66.4,15.0,-8.0,1000
zombie876,66.5,15.04,-8.0,1000
zombie876,67.0,15.46,-8.0,1000
zombie876,67.39,16.0,-8.0,1000
zombie876,67.5,16.11,-8.11,1000
zombie876,68.0,16.51,-8.51,1000
zombie876,68.5,17.0,-9.0,1000
zombie876,69.0,17.14,-9.0,1000
zombie876,69.5,17.28,-9.0,1000
zombie876,70.0,17.42,-9.0,1000
zombie876,70.5,17.56,-9.0,1000
zombie876,71.0,17.7,-9.0,1000
zombie876,71.5,17.84,-9.0,1000
zombie876,72.0,17.98,-9.0,1000
zombie876,72.1,18.0,-9.0,1000
zombie876,72.5,18.08,-9.08,1000
zombie876,73.0,18.18,-9.18,1000
zombie876,73.5,18.38,-9.38,1000
zombie876,74.0,18.88,-9.88,1000
zombie876,73.83,19.0,-10.0,1000
zombie876,74.5,19.0,-10.94,1000
zombie876,83.5,23.97,-10.03,1000
zombie876,83.5,24.0,-10.0,1000
zombie876,84.0,24.0,-9.62,1000
zombie876,84.5,24.0,-9.06,1000
zombie876,84.54,24.0,-9.0,1000
zombie876,85.0,24.0,-8.36,1000
zombie876,85.5,24.0,-8.5,1000
zombie877,65.94,15.0,-4.0,1000
zombie877,66.0,15.08,-4.0,1000
zombie877,66.5,15.36,-4.0,1000
zombie877,67.0,15.64,-4.0,1000
zombie877,67.4,16.0,-4.0,1000
zombie877,67.5,16.04,-3.96,1000
zombie877,68.0,16.34,-3.66,1000
zombie877,80.0,22.93,-3.93,1000
zombie877,80.4,23.0,-4.0,1000
zombie877,80.5,23.0,-4.04,1000
zombie877,81.0,23.0,-4.32,1000
zombie877,81.5,23.0,-4.46,1000
zombie877,82.0,23.0,-4.74,1000
zombie877,82.2,23.0,-5.0,1000
zombie877,82.5,23.21,-5.21,1000
zombie877,83.0,23.31,-5.31,1000
zombie877,83.5,23.41,-5.41,1000
zombie877,84.0,23.8,-5.8,1000
zombie877,84.5,24.0,-6.0,1000
zombie877,85.0,24.2,-6.2,1000
zombie877,85.5,24.59,-6.59,1000
zombie877,86.0,24.35,-6.35,1000
zombie878,66.0,13.56,-5.0,1000
zombie878,66.5,13.84,-5.0,1000
zombie878,66.8,14.0,-5.0,1000
zombie878,67.0,14.08,-5.08,1000
zombie878,67.5,14.28,-5.28,1000
zombie878,67.93,15.0,-6.0,1000
zombie878,68.0,15.07,-6.07,1000
zombie878,68.5,15.76,-6.76,1000
zombie878,69.0,15.86,-6.86,1000
zombie878,69.5,15.96,-6.96,1000
zombie878,69.7,16.0,-7.0,1000
zombie878,70.0,16.06,-7.06,1000
zombie878,70.5,16.16,-7.16,1000
zombie878,71.0,16.25,-7.25,1000
zombie878,71.5,16.94,-7.94,1000
zombie878,71.6,17.0,-8.0,1000
zombie878,72.0,17.0,-7.8,1000
zombie878,72.5,17.0,-7.38,1000
zombie878,73.0,17.0,-7.1,1000
zombie878,73.2,17.0,-7.0,1000
zombie878,73.5,17.18,-7.0,1000
zombie878,74.0,17.6,-7.0,1000
zombie878,74.5,17.88,-7.0,1000
zombie878,74.7,18.0,-7.0,1000
zombie878,75.0,18.16,-7.0,1000
zombie878,75.5,18.58,-7.0,1000
zombie878,76.0,18.86,-7.0,1000
zombie878,76.2,19.0,-7.0,1000
zombie878,76.5,19.2,-6.8,1000
zombie878,77.0,19.99,-6.01,1000
zombie878,77.1,20.0,-6.0,1000
zombie878,77.5,20.08,-5.92,1000
zombie878,78.0,20.18,-5.82,1000
zombie878,78.5,20.67,-5.33,1000
zombie878,79.0,20.77,-5.23,1000
zombie878,79.5,20.87,-5.13,1000
zombie878,79.8,21.0,-5.0,1000
zombie878,80.0,21.1,-5.0,1000
zombie878,80.5,21.38,-5.0,1000
zombie878,81.0,21.8,-5.0,1000
zombie878,81.4,22.0,-5.0,1000
zombie878,81.5,22.08,-5.0,1000
zombie878,82.0,22.5,-5.0,1000
zombie878,82.5,22.64,-5.0,1000
zombie878,83.0,22.78,-5.0,1000
zombie878,83.5,22.92,-5.0,1000
zombie878,83.6,23.0,-5.0,1000
zombie878,84.0,23.62,-5.0,1000
zombie878,84.27,23.0,-5.0,1000
zombie878,84.5,23.23,-5.23,1000
zombie878,85.0,23.72,-5.72,1000
zombie878,85.4,24.0,-6.0,1000
zombie878,85.5,24.11,-6.11,1000
zombie878,86.0,24.35,-6.35,1000
zombie879,83.5,23.66,-10.34,1000
zombie879,84.0,23.96,-10.04,1000
zombie879,84.1,24.0,-10.0,1000
zombie879,84.5,24.0,-9.5,1000
zombie879,84.95,24.0,-9.0,1000
zombie879,85.0,24.0,-8.94,1000
zombie879,85.5,24.0,-8.66,1000
zombie879,86.0,24.0,-8.5,1000
zombie880,66.0,13.83,-9.83,1000
zombie880,66.3,14.0,-10.0,1000
zombie880,66.5,14.13,-9.87,1000
zombie880,67.0,14.42,-9.58,1000
zombie880,67.36,15.0,-9.0,1000
zombie880,67.5,15.16,-9.0,1000
zombie880,68.0,15.72,-9.0,1000
zombie880,68.5,16.42,-9.0,1000
zombie880,68.13,16.0,-9.0,1000
zombie880,69.0,16.69,-8.31,1000
zombie880,69.02,17.0,-8.0,1000
zombie880,69.5,17.4,-8.0,1000
zombie880,70.0,17.54,-8.0,1000
zombie880,70.4,18.0,-8.0,1000
zombie880,70.5,18.1,-8.0,1000
zombie880,71.0,18.38,-8.0,1000
zombie880,71.5,18.94,-8.0,1000
zombie880,71.6,19.0,-8.0,1000
zombie880,72.0,19.5,-8.0,1000
zombie880,72.36,20.0,-8.0,1000
zombie880,72.5,20.14,-7.86,1000
zombie880,73.0,20.44,-7.56,1000
zombie880,73.5,20.64,-7.36,1000
zombie880,74.0,20.74,-7.26,1000
zombie880,74.5,20.93,-7.07,1000
zombie880,75.0,21.23,-6.77,1000
zombie880,74.12,21.0,-7.0,1000
zombie880,75.5,21.82,-7.82,1000
zombie880,76.0,22.22,-8.22,1000
zombie880,76.5,22.41,-8.41,1000
zombie880,77.0,22.61,-8.61,1000
zombie880,77.5,22.71,-8.71,1000
zombie880,78.0,22.91,-8.91,1000
zombie880,78.5,23.21,-9.21,1000
zombie880,75.98,22.0,-8.0,1000
zombie880,79.0,23.8,-6.2,1000
zombie880,79.5,24.19,-5.81,1000
zombie880,80.0,24.59,-5.41,1000
zombie880,80.5,24.69,-5.31,1000
zombie880,81.0,24.79,-5.21,1000
zombie880,81.5,24.88,-5.12,1000
zombie880,70.5,23.0,-7.0,1000
zombie880,82.0,25.28,-9.28,1000
zombie880,82.5,25.57,-9.57,1000
zombie880,83.0,25.97,-9.97,1000
zombie880,83.5,26.17,-10.17,1000
zombie880,84.0,26.27,-10.27,1000
zombie880,84.5,26.46,-10.46,1000
zombie880,85.0,26.76,-10.76,1000
zombie880,77.29,24.0,-8.0,1000
zombie880,85.5,27.25,-11.25,1000
zombie880,86.0,24.35,-8.35,1000
zombie881,69.0,13.69,-10.31,1000
zombie881,69.4,14.0,-10.0,1000
zombie881,69.5,14.08,-9.92,1000
zombie881,70.0,14.87,-9.13,1000
zombie881,70.5,15.0,-8.48,1000
zombie881,71.0,15.0,-8.06,1000
zombie881,71.1,15.0,-8.0,1000
zombie881,71.5,15.35,-7.65,1000
zombie881,71.86,16.0,-7.0,1000
zombie881,72.0,16.2,-7.0,1000
zombie881,72.5,16.76,-7.0,1000
zombie881,72.9,17.0,-7.0,1000
zombie881,73.0,17.04,-7.0,1000
zombie881,73.5,17.32,-7.0,1000
zombie881,73.99,18.0,-7.0,1000
zombie881,74.0,18.01,-6.99,1000
zombie881,74.5,18.21,-6.79,1000
zombie881,75.0,18.7,-6.3,1000
zombie881,75.4,19.0,-6.0,1000
zombie881,75.5,19.0,-5.86,1000
zombie881,76.0,19.0,-5.3,1000
zombie881,76.5,19.0,-5.02,1000
zombie881,76.5,19.0,-5.0,1000
zombie881,77.0,19.26,-5.0,1000
zombie881,77.5,19.54,-5.0,1000
zombie881,78.0,19.96,-5.0,1000
zombie881,78.0,20.0,-5.0,1000
zombie881,78.5,20.27,-5.27,1000
zombie881,79.0,20.66,-5.66,1000
zombie881,79.5,20.96,-5.96,1000
zombie881,79.07,21.0,-6.0,1000
zombie881,80.0,21.78,-6.0,1000
zombie881,80.5,22.2,-6.0,1000
zombie881,81.0,22.34,-6.0,1000
zombie881,79.79,22.0,-6.0,1000
zombie881,81.5,22.34,-6.34,1000
zombie881,82.0,22.54,-6.54,1000
zombie881,82.5,22.64,-6.64,1000
zombie881,83.0,22.93,-6.93,1000
zombie881,82.62,23.0,-7.0,1000
zombie881,83.5,23.52,-7.52,1000
zombie881,84.0,23.62,-7.62,1000
zombie881,84.5,23.82,-7.82,1000
zombie881,85.0,24.12,-8.12,1000
zombie881,84.31,24.0,-8.0,1000
zombie881,85.5,24.71,-8.71,1000
zombie881,86.0,24.35,-8.35,1000
zombie882,64.5,13.82,-4.18,1000
zombie882,65.0,14.0,-4.0,1000
zombie882,65.0,14.02,-4.0,1000
zombie882,65.5,14.3,-4.0,1000
zombie882,66.0,14.86,-4.0,1000
zombie882,66.3,15.0,-4.0,1000
zombie882,66.5,15.14,-4.0,1000
zombie882,67.0,15.56,-4.0,1000
zombie882,67.5,15.98,-4.0,1000
zombie882,67.52,16.0,-4.0,1000
zombie882,68.0,16.28,-3.72,1000
zombie882,80.47,23.0,-4.0,1000
zombie882,82.0,24.51,-5.51,1000
zombie882,82.5,24.91,-5.91,1000
zombie882,83.0,25.11,-6.11,1000
zombie882,83.5,25.5,-6.5,1000
zombie882,84.0,25.9,-6.9,1000
zombie882,84.5,26.2,-7.2,1000
zombie882,85.0,26.59,-7.59,1000
zombie882,81.36,24.0,-5.0,1000
zombie882,85.5,27.28,-8.28,1000
zombie882,86.0,24.35,-5.35,1000
zombie883,73.36,15.0,-4.0,1000
zombie883,73.5,15.16,-4.0,1000
zombie883,74.0,15.58,-4.0,1000
zombie883,74.3,16.0,-4.0,1000
zombie883,74.5,16.28,-4.0,1000
zombie883,75.0,16.84,-4.0,1000
zombie883,75.2,17.0,-4.0,1000
zombie883,75.5,17.18,-3.82,1000
zombie883,84.0,22.8,-3.8,1000
zombie883,84.3,23.0,-4.0,1000
zombie883,84.5,23.1,-4.1,1000
zombie883,85.0,23.49,-4.49,1000
zombie883,85.21,24.0,-5.0,1000
zombie883,85.5,24.28,-5.28,1000
zombie883,86.0,24.35,-5.35,1000
zombie884,75.0,17.8,-10.2,1000
zombie884,75.5,18.0,-10.0,1000
zombie884,76.0,18.0,-10.28,1000
zombie884,83.4,24.0,-10.0,1000
zombie884,83.5,24.0,-9.86,1000
zombie884,84.0,24.0,-9.44,1000
zombie884,84.5,24.0,-9.02,1000
zombie884,84.6,24.0,-9.0,1000
zombie884,85.0,24.0,-8.88,1000
zombie884,85.5,24.0,-8.6,1000
zombie884,86.0,24.0,-8.5,1000
zombie885,71.0,14.76,-10.24,1000
zombie885,71.4,15.0,-10.0,1000
zombie885,71.5,15.06,-9.94,1000
zombie885,72.0,15.55,-9.45,1000
zombie885,72.5,15.94,-9.06,1000
zombie885,72.6,16.0,-9.0,1000
zombie885,73.0,16.48,-9.0,1000
zombie885,73.37,17.0,-9.0,1000
zombie885,73.5,17.18,-9.0,1000
zombie885,74.0,17.6,-9.0,1000
zombie885,74.48,18.0,-9.0,1000
zombie885,74.5,18.01,-9.01,1000
zombie885,75.0,18.31,-9.31,1000
zombie885,75.5,19.0,-10.0,1000
zombie885,76.0,19.2,-10.2,1000
zombie885,81.96,24.0,-10.0,1000
zombie885,82.0,24.04,-10.0,1000
zombie885,82.5,24.46,-10.0,1000
zombie885,82.98,24.0,-10.0,1000
zombie885,83.0,24.0,-9.98,1000
zombie885,83.5,24.0,-9.84,1000
zombie885,84.0,24.0,-9.56,1000
zombie885,84.5,24.0,-9.14,1000
zombie885,85.0,24.0,-9.0,1000
zombie885,85.5,24.0,-8.72,1000
zombie885,86.0,24.0,-8.5,1000
zombie886,71.0,13.6,-10.0,1000
zombie886,71.5,14.0,-10.0,1000
zombie886,71.5,14.01,-9.99,1000
zombie886,72.0,14.31,-9.69,1000
zombie886,72.5,14.71,-9.29,1000
zombie886,73.0,15.1,-8.9,1000
zombie886,73.5,15.5,-8.5,1000
zombie886,74.0,15.9,-8.1,1000
zombie886,74.5,16.39,-7.61,1000
zombie886,72.8,15.0,-9.0,1000
zombie886,75.0,17.18,-11.18,1000
zombie886,73.51,16.0,-10.0,1000
zombie886,75.5,18.78,-10.0,1000
zombie886,72.32,17.0,-10.0,1000
zombie886,76.0,18.46,-11.46,1000
zombie886,82.0,23.96,-10.04,1000
zombie886,82.1,24.0,-10.0,1000
zombie886,82.5,24.5,-10.0,1000
zombie886,82.95,24.0,-10.0,1000
zombie886,83.0,24.0,-9.94,1000
zombie886,83.5,24.0,-9.66,1000
zombie886,84.0,24.0,-9.38,1000
zombie886,84.5,24.0,-9.0,1000
zombie886,84.5,24.0,-8.96,1000
zombie886,85.0,24.0,-8.82,1000
zombie886,85.5,24.0,-8.54,1000
zombie886,86.0,24.0,-8.5,1000
zombie887,70.5,13.74,-4.0,1000
zombie887,70.8,14.0,-4.0,1000
zombie887,71.0,14.16,-4.0,1000
zombie887,71.5,14.72,-4.0,1000
zombie887,71.8,15.0,-4.0,1000
zombie887,72.0,15.28,-4.0,1000
zombie887,72.5,15.56,-4.0,1000
zombie887,73.0,15.84,-4.0,1000
zombie887,73.2,16.0,-4.0,1000
zombie887,73.5,16.26,-4.0,1000
zombie887,74.0,16.82,-4.0,1000
zombie887,74.2,17.0,-4.0,1000
zombie887,74.5,17.17,-4.17,1000
zombie887,75.0,17.96,-4.96,1000
zombie887,75.1,18.0,-5.0,1000
zombie887,75.5,18.22,-5.0,1000
zombie887,76.0,18.64,-5.0,1000
zombie887,76.5,18.92,-5.0,1000
zombie887,76.6,19.0,-5.0,1000
zombie887,77.0,19.14,-4.86,1000
zombie887,77.5,19.34,-4.66,1000
zombie887,78.0,19.93,-4.07,1000
zombie887,78.2,20.0,-4.0,1000
zombie887,78.5,20.18,-4.0,1000
zombie887,79.0,20.6,-4.0,1000
zombie887,79.5,20.74,-4.0,1000
zombie887,80.0,20.88,-4.0,1000
zombie887,80.2,21.0,-4.0,1000
zombie887,80.5,21.11,-4.11,1000
zombie887,81.0,21.21,-4.21,1000
zombie887,81.5,21.31,-4.31,1000
zombie887,82.0,21.7,-4.7,1000
zombie887,82.5,21.9,-4.9,1000
zombie887,82.8,22.0,-5.0,1000
zombie887,83.0,22.1,-5.1,1000
zombie887,83.5,22.3,-5.3,1000
zombie887,84.0,22.99,-5.99,1000
zombie887,84.1,23.0,-6.0,1000
